Unnamed: 0,ID,Date,<HIGH>,<LOW>,<OPEN>,<CLOSE>,<VOL>,Adj Close,emv,emv_ema_14,acc_dist,acc_dist_ema21,obv,obv_ema21,pvt,pvt_ema21,atr,bol_bands_middle,bol_bands_upper,bol_bands_lower,google news,Wikki hits,Sector
38529,HDFC,2012-07-06 00:00:00,123.8499984741,120.9000015259,123.5500030518,122.5999984741,660690,117.2439727783,-1127.4193336738,36.3002251931,100782.641118082,-20755.9767761065,6404291258,6402921481.8228,286049787.429894,286045852.257673,3.672171662,121.1006653632,128.8012933956,113.4000373308,16,,Bank
38530,HDFC,2012-07-09 00:00:00,121.9499969482,120.0500030518,121.75,121.4499969482,426421,116.144203186,-612.6554760826,-6.9634882253,201988.173774076,-10631.2426601891,6403864837,6402964361.60358,286045787.553819,286045849.316589,3.5973599127,121.1173002006,128.6808142272,113.553786174,9,,Bank
38531,HDFC,2012-07-10 00:00:00,122.6999969482,120.3000030518,121.4499969482,121.4000015259,394520,116.0963973999,304.1663155841,13.7784986953,-32876.2486171683,-11642.3792945973,6403470317,6402987359.57614,286045625.147935,286045839.127105,3.5175355116,121.1307621685,128.6218788643,113.6396454726,18,,Bank
38532,HDFC,2012-07-11 00:00:00,122.3499984741,120.25,120.75,120.5500030518,436328,115.283531189,-96.2581583112,6.4427215616,-311661.498399648,-25279.6119811905,6403033989,6402989479.09541,286042570.138631,286045690.53672,3.4230330424,121.1031069724,128.5439617827,113.6622521622,17,,Bank
38533,HDFC,2012-07-12 00:00:00,120.25,117.5,120,118.8499984741,642833,113.6578063965,-1037.3997448663,-63.1467762003,-11688.5860984108,-24661.8380774278,6402391156,6402962282.59107,286033504.862688,286045136.642445,3.3981643764,120.9958160916,128.3477743297,113.6438578534,16,,Bank
38534,HDFC,2012-07-13 00:00:00,120.0500030518,116.0999984741,119.5,117.5,697441,112.3667755127,-453.0850134269,-89.1426586821,-203052.477141779,-32770.5034894438,6401693715,6402904620.42784,286025582.739861,286044247.828692,3.4349537231,120.8293486586,127.5299643498,114.1287329674,17,,Bank
38535,HDFC,2012-07-16 00:00:00,118.1500015259,115.0999984741,118.1500015259,115.5,618414,110.4541625977,-715.1369069938,-130.8756085695,-456206.592710808,-52017.5984540513,6401075301,6402821469.54476,286015056.544117,286042920.95212,3.409290345,120.5755701511,126.7348678186,114.4162724836,18,,Bank
38536,HDFC,2012-07-17 00:00:00,116,112.8000030518,115.5,113.5500030518,873178,108.5893478394,-815.4108700667,-176.5112926693,-463875.422158645,-70738.408622442,6400202123,6402702408.33818,286000314.600954,286040984.299794,3.3953374519,120.2410193368,126.2228412152,114.2591974584,17,,Bank
38537,HDFC,2012-07-18 00:00:00,115,111.0500030518,115,113,1161347,108.063369751,-467.6677860995,-195.9217255647,-14701.5035481498,-68191.2765736105,6399040776,6402535970.50463,285994689.375265,286038879.985043,3.4323147517,119.8962088922,126.0854358749,113.7069819095,11,,Bank
38538,HDFC,2012-07-19 00:00:00,114.5,111.25,114,111.9499969482,751834,107.0592346191,-64.842100664,-187.1830839046,-427968.458101706,-84544.7848248876,6398288942,6402342923.75441,285987703.286819,286036553.771487,3.4201604349,119.5178178473,126.3097869616,112.7258487329,19,,Bank
38539,HDFC,2012-07-20 00:00:00,114.8000030518,111.25,111.5,113.8499984741,518368,108.8762283325,102.7273818288,-167.8557195224,240930.50728768,-69750.4533652254,6398807310,6402182214.03831,285996500.964513,286034733.189352,3.4288166094,119.2479216866,126.7683117559,111.7275316174,19,,Bank
38540,HDFC,2012-07-23 00:00:00,113.5,110,112.5999984741,112.4499969482,551789,107.537399292,-808.7340161867,-210.5809393,220714.637756352,-56547.494677881,6398255521,6402003727.99111,285989715.672881,286032686.938604,3.4568954003,118.9242109848,126.7943055302,111.0541164394,19,,Bank
38541,HDFC,2012-07-24 00:00:00,117.6999969482,111.6500015259,112.5,117,1175158,111.8886184692,1505.8598073308,-96.1515561913,903221.591366792,-12921.6271303957,6399430679,6401886771.21879,286037265.451728,286032895.052836,3.6297687351,118.8325818903,127.1580289601,110.5071348205,26,,Bank
38542,HDFC,2012-07-25 00:00:00,117.1999969482,114.1999969482,116.0999984741,115.1999969482,631445,110.1672668457,486.9771925575,-57.2763062747,-210481.666666666,-21901.628927499,6398799234,6401746428.61793,286027550.896797,286032652.136653,3.5877841528,118.659601655,127.0224273853,110.2967759246,24,,Bank
38543,HDFC,2012-07-26 00:00:00,119.1999969482,114.8499984741,114.9000015259,117.8499984741,1135801,112.7014923096,507.4613684084,-19.6271279625,430821.618500318,-1323.2994989619,6399935035,6401664092.54439,286053678.279286,286033607.870409,3.6385984409,118.6210491225,127.1249922168,110.1171060282,23,,Bank
38544,HDFC,2012-07-27 00:00:00,119.8499984741,113.0500030518,118.0999984741,114.0999984741,525503,109.1153106689,-744.0445850775,-67.9216251035,-363215.907092983,-17772.9634805083,6399409532,6401561612.51965,286036956.715642,286033760.090647,3.8493582397,118.4057609964,126.9133323803,109.8981896126,13,,Bank
38545,HDFC,2012-07-30 00:00:00,119.3499984741,114.0999984741,114.4000015259,118.8499984741,689560,114.3593902588,209.3709008213,-49.4354567085,558215.238095238,8408.3184092984,6400099092,6401495134.31421,286065663.201565,286035210.232052,3.942734357,118.426915162,127.064962412,109.788867912,23,,Bank
38546,HDFC,2012-07-31 00:00:00,121,116.3499984741,118,120.4499969482,715123,115.8989257813,1267.9646051286,38.3912140806,545953.235132944,32842.1782603732,6400814215,6401464183.43629,286075290.426836,286037032.059088,3.9898855016,118.5232523899,126.7140376085,110.3324671714,20,,Bank
38547,HDFC,2012-08-01 00:00:00,125.5,118.0999984741,121.5500030518,120.9000015259,4518020,116.3319320679,511.8393625608,69.9544239793,-1098974.81638422,-18604.0487689267,6405332235,6401640003.96191,286092169.876677,286039538.323524,4.2172265699,118.6364309202,126.5414701277,110.7313917127,17,,Bank
38548,HDFC,2012-08-02 00:00:00,122.1500015259,120.1500015259,121.25,121.5999984741,682706,117.0054931641,-190.4180455955,52.596259341,307215.61654663,-3794.0639818559,6406014941,6401838864.73637,286096122.665019,286042110.339046,4.0694114652,118.7775531847,126.3743031373,111.1808032321,11,,Bank
38549,HDFC,2012-08-03 00:00:00,122.9499969482,118.5,118.5,121.5500030518,821744,116.9573822021,-230.152247332,33.7463588961,304693.495088029,10228.0977940479,6405193197,6401991334.38472,286095784.807791,286044550.087625,4.0947838308,118.9095746069,126.355780422,111.4633687918,20,,Bank
38550,HDFC,2012-08-06 00:00:00,124.6999969482,121.6500015259,122,124.0500030518,630742,119.3629302979,1184.7143700201,110.4775596377,361903.268472532,26213.3328248881,6405823939,6402165543.68541,286108757.69928,286047468.615428,4.0317978351,119.1543569138,126.727756455,111.5809573726,18,,Bank
38551,HDFC,2012-08-07 00:00:00,124.75,122.1500015259,122.1500015259,122.75,908275,118.1120529175,78.7210423788,108.3604584871,-489071.973916258,2791.2734275633,6404915664,6402290549.15426,286099239.277331,286049821.827333,3.9363445444,119.3255780132,127.2923175273,111.358838499,12,,Bank
38552,HDFC,2012-08-08 00:00:00,126.25,122.25,122.25,124.3000030518,1034361,119.603477478,309.3694511145,121.7610579956,25860.603309624,3839.8793312933,6405950025,6402456888.96543,286112300.480643,286052661.766119,3.9405882414,119.562455396,127.8386530796,111.2862577123,21,,Bank
38553,HDFC,2012-08-09 00:00:00,127.75,123.9499969482,123.9499969482,127,1095476,122.201461792,555.0097934111,150.6443070233,663051.610435395,33804.0489269343,6407045501,6402665462.23972,286136095.989768,286056454.230831,3.9312158955,119.9166241866,128.7704887101,111.0627596632,18,,Bank
38554,HDFC,2012-08-10 00:00:00,127.5,124.8000030518,126.3499984741,126.9000015259,1133003,122.1052398682,71.4920723254,145.3674913768,629446.82256269,60878.7204558324,6405912498,6402813054.77428,286135203.875035,286060033.760113,3.8491346323,120.2491659647,129.9076939348,110.5906379946,18,,Bank
38555,HDFC,2012-08-13 00:00:00,126.9499969482,122.75,125.8000030518,125.1999969482,786435,120.4694824219,-694.2733792479,89.3914333351,131072.023807363,64069.3251536292,6405126063,6402918191.51181,286124668.468542,286062971.701405,3.8725254534,120.484919821,130.677052041,110.2927876011,18,,Bank
38556,HDFC,2012-08-14 00:00:00,129,123.0500030518,123.0500030518,128.1499938965,893033,123.3080062866,782.8674385083,135.6231670134,637878.751268788,90151.5717952274,6406019096,6403059141.71582,286145710.359028,286066732.549479,4.011023553,120.8499233484,131.235489303,110.4643573939,18,,Bank
38557,HDFC,2012-08-16 00:00:00,130.3999938965,125.1500015259,128.3000030518,127.1500015259,1322874,122.3457946777,694.508065124,172.8821602207,-314968.53529363,71737.0214730066,6404696222,6403133554.45601,286135387.581266,286069853.232742,4.0936214742,121.1499270712,131.6669739735,110.6328801689,17,,Bank
38558,HDFC,2012-08-17 00:00:00,128.3500061035,122.0999984741,127.5,123.5,653977,118.8337097168,-2437.010910887,-1.1107111865,-360995.342318918,52067.3685733736,6404042245,6403174858.57165,286116614.344779,286071978.737834,4.2373805512,121.2618353059,131.5136736723,111.0099969394,11,,Bank
38559,HDFC,2012-08-21 00:00:00,123.6999969482,118.5,122.0500030518,119.8499984741,904738,115.3216247559,-2370.852915199,-159.0935247873,-434970.447581628,29929.2860208735,6403137507,6403173160.77294,286089875.113358,286072792.209449,4.3015549777,121.1946049806,130.6133390002,111.775870961,18,,Bank
38560,HDFC,2012-08-22 00:00:00,119.3000030518,116,119,116.5500030518,1152766,112.1462936401,-987.6245879697,-214.3289289995,-768508.889919506,-6363.3583400528,6401984741,6403119141.69235,286058134.416057,286072125.946113,4.2714512108,120.9734334601,129.8568650223,112.090001898,18,,Bank
38561,HDFC,2012-08-23 00:00:00,116.6999969482,110,116.6500015259,110.8000030518,4531629,106.6135635376,-635.7538828578,-242.4239259233,-3449444.31918898,-162867.03837864,6397453112,6402861594.88815,285834566.281628,286061327.779546,4.4333542599,120.4889843931,128.9648554587,112.0131133275,17,,Bank
38562,HDFC,2012-08-24 00:00:00,112.9000015259,105.6500015259,110.5500030518,112,2507113,107.7682113647,-1178.3963417188,-304.8220869764,1884656.30329631,-69797.7955752333,6399960225,6402729714.43869,285861719.060202,286052254.655939,4.6211306426,120.084747041,129.6540009049,110.5154931771,16,,Bank
38563,HDFC,2012-08-27 00:00:00,112.0500030518,106.5500030518,110,108,1101295,103.9193572998,12.4860634375,-283.6682102821,-520613.403958401,-90289.4141381046,6398858930,6402553769.69148,285822387.095917,286041806.130484,4.6797219331,119.5092828962,129.8153460429,109.2032197496,18,,Bank
38564,HDFC,2012-08-28 00:00:00,110.5999984741,106.0999984741,108,108.8499984741,906607,104.7372283936,-471.5406564658,-296.1930400277,201468.222222222,-77027.7033944534,6399765537,6402427031.84186,285829522.415978,286032156.870733,4.6677404709,119.0016979237,130.7469795499,107.2564162975,16,,Bank
38565,HDFC,2012-08-29 00:00:00,110.4499969482,107.4000015259,108,109.4499969482,840345,105.3145523071,208.6940119618,-262.5339032284,289298.271314186,-60376.5227258788,6400605882,6402344252.3036,285834154.531043,286023156.764384,4.559890801,118.5468550201,131.1859244062,105.9077856341,10,,Bank
38566,HDFC,2012-08-30 00:00:00,115.4000015259,107.4000015259,109.0500030518,114.5,2299775,110.1737670898,860.9545851462,-187.6346706701,1782324.74770545,23382.6259300911,6402905657,6402369770.69889,285940265.733347,286019388.990246,4.7892314143,118.3541476382,131.7179037275,104.9903915489,19,,Bank
38567,HDFC,2012-08-31 00:00:00,115,111,114.0999984741,113.75,1709001,109.4520950317,374.4874284149,-150.1598640644,640875.375,51450.4781605415,6401196656,6402316447.30348,285929071.403653,286015283.645401,4.7366159867,118.1349025126,131.6682644058,104.6015406194,15,,Bank
38568,HDFC,2012-09-03 00:00:00,117,112.3000030518,112.3000030518,116.25,622511,111.857635498,1245.7614622434,-57.0984423106,423837.147594791,68377.1449530075,6401819167,6402293843.65333,285942752.964092,286011986.79625,4.7341747174,118.0451452501,131.6955462167,104.3947442835,7,,Bank
38569,HDFC,2012-09-04 00:00:00,117.5,114.1999969482,117.5,116.5999984741,373291,112.1943969727,1060.832859967,17.4303111746,169677.570359135,72981.7097441951,6402192458,6402289235.21454,285943876.846074,286008890.889424,4.638563273,117.976328737,131.5781786228,104.3744788511,12,,Bank
38570,HDFC,2012-09-05 00:00:00,116.9000015259,115,115.6999969482,115.5999984741,1031669,111.2322006226,18.4171959559,17.4961034934,-380090.759280749,52387.5066066976,6401160789,6402237942.20479,285935028.912854,286005533.526853,4.4559924899,117.863170153,131.4135836338,104.3127566722,16,,Bank
38571,HDFC,2012-09-06 00:00:00,115.3499984741,110.8499984741,114.0500030518,114.1500015259,1049284,109.8369827271,-1222.2630193239,-65.1545046945,489667.289849175,72263.8603904466,6400111505,6402141285.96821,285921867.506124,286001730.52591,4.4755929906,117.6863525993,131.0207825219,104.3519226768,16,,Bank
38572,HDFC,2012-09-07 00:00:00,116.9000015259,112.1500015259,115.0999984741,112.9499969482,1312589,108.6823043823,515.6804221161,-26.4321762404,-870456.287812877,29412.9445630227,6398798916,6401989360.06056,285908068.883369,285997473.178522,4.4938867912,117.460811854,130.7204745479,104.2011491601,10,,Bank
38573,HDFC,2012-09-10 00:00:00,114.9499969482,111.6500015259,112.3000030518,112.6999969482,1544686,108.4417572021,-261.7037990559,-42.1169510948,-561706.921909561,2543.8597233598,6397254230,6401774126.87599,285904649.92356,285993253.93966,4.4142940333,117.2341063823,130.2938147043,104.1743980604,25,,Bank
38574,HDFC,2012-09-11 00:00:00,113.5,111.4000015259,112.6999969482,112.4499969482,1285716,108.201210022,-138.8327981187,-48.5646742297,-4.671067481,2428.0174146852,6395968514,6401510235.38163,285901797.847174,285989096.844547,4.2600076627,117.0062916474,129.4452230944,104.5673602003,21,,Bank
38575,HDFC,2012-09-12 00:00:00,112.9499969482,110.1500015259,111.5500030518,110.9000015259,1198143,106.7097854614,-210.325491413,-59.3487287086,-556279.629208098,-22967.7847045322,6394770371,6401203877.90973,285885282.807461,285984378.02468,4.1626735133,116.7155159273,128.4252963848,105.0057354698,18,,Bank
38576,HDFC,2012-09-13 00:00:00,112.3499984741,109.8000030518,110.5,110.5999984741,984996,106.4211196899,-122.9694267427,-63.5901085775,-366961.721086779,-38603.872721907,6393785375,6400866673.23202,285882618.228544,285979752.579401,4.0551616406,116.4243008105,127.6631478767,105.1854537443,18,,Bank
38577,HDFC,2012-09-14 00:00:00,113.0999984741,110.0999984741,112.9000015259,111.5999984741,1853351,107.3833312988,84.9808338272,-53.6853790839,0,-36849.1512345476,6395638726,6400629039.26693,285899375.47109,285976099.074478,3.9848175312,116.1945721278,126.2920935934,106.0970506622,18,,Bank
38578,HDFC,2012-09-17 00:00:00,114.0500030518,110.9000015259,112.1500015259,111.6500015259,1522753,107.4314422607,181.0052813192,-38.039335057,-797632.875062061,-71430.2295903437,6397161479,6400471422.89116,285900057.749747,285972642.650626,3.9291631309,115.9781640039,124.7980776298,107.158250378,18,,Bank
38579,HDFC,2012-09-18 00:00:00,117.9000015259,111.8000030518,112.1500015259,117.0500030518,2158032,112.6274108887,671.3290802007,9.2518926268,1556614.17509839,2571.7888045988,6399319511,6400419063.25974,286004431.918431,285974087.617345,4.0838855888,116.0292039586,124.4828816945,107.5755262226,10,,Bank
38580,HDFC,2012-09-20 00:00:00,116.75,114.0500030518,116.4000015259,115.5,2705275,111.1359786987,54.8926176303,12.2946076271,200387.909515291,11563.4306550848,6396614236,6400246116.56612,285968608.044903,285973838.54587,4.0116265495,116.0040037701,124.2568177782,107.7511897619,18,,Bank
38581,HDFC,2012-09-21 00:00:00,119.4000015259,113.25,117,115.6999969482,3156075,111.328414917,180.2475137428,23.4914680348,-641482.414653133,-18120.4714043796,6399770311,6400224489.04039,285974073.026448,285973849.204078,4.1541848813,115.9895272547,124.2191160552,107.7599384543,22,,Bank
38582,HDFC,2012-09-24 00:00:00,123.4499969482,114.3000030518,116,119.5500030518,4222804,115.032951355,552.5351746172,58.7610484736,623039.888162158,11023.1813031903,6403993115,6400395790.22037,286114590.067094,285980246.516033,4.4872388156,116.1590737213,124.314415882,108.0037315605,19,,Bank
38583,HDFC,2012-09-25 00:00:00,121.8000030518,117.0999984741,120.9499969482,120,3807912,115.4659500122,70.9708159737,59.5750329736,891211.342541639,51031.7340867561,6407801027,6400732391.89217,286128923.389849,285987004.555752,4.5014231998,116.3419749726,124.68075522,108.0031947252,16,,Bank
38584,HDFC,2012-09-26 00:00:00,123.9499969482,119.9000015259,119.9000015259,122.5999984741,2423037,117.9677124023,413.6846647635,83.1823417596,807678.999999988,85424.7916282668,6410224064,6401163831.53343,286181422.494039,285995841.734765,4.4713280146,116.6399760918,124.6559679618,108.6239842217,18,,Bank
38585,HDFC,2012-09-27 00:00:00,124.4000015259,119.5500030518,122,122.0500030518,3694614,117.4384841919,6.5640070851,78.0744527813,114267.610699392,86735.8288587725,6406529450,6401407723.28191,286164848.099156,286003523.842238,4.4965727119,116.8975964232,124.8684064756,108.9267863708,16,,Bank
38586,HDFC,2012-09-28 00:00:00,128.5,123,123,127.5,2455631,122.6825714111,845.5051842683,129.2365015471,1562674.27272727,153823.939943704,6408985081,6401752148.63274,286274501.365205,286015841.002373,4.6268009943,117.402472784,125.4766255366,109.3283200314,9,,Bank
38587,HDFC,2012-10-01 00:00:00,128.5,124.5500030518,128.1000061035,125.5,470394,120.758140564,650.7850147121,164.0064024248,-244129.083683896,135735.166142449,6408514687,6402059536.74034,286267122.635794,286027262.894801,4.5816807246,117.7880693181,127.219465602,108.3566730342,19,,Bank
38588,HDFC,2012-10-03 00:00:00,130,124,125.5,129.5,1268946,124.6070022583,224.5951241997,168.0456505431,1057455,177631.522226883,6409783633,6402410632.02487,286307567.129818,286040003.996392,4.676235343,118.3457803029,128.5621967446,108.1293638612,17,,Bank
